
Residuals from Base Run #7 (Convergent Run)

Base_Run,Date_Time,mass,Na,Mg,Al,Si,P,S,Cl,K,Ca,Ti,V,Cr,Mn,Fe,Ni,Cu,Zn,Br,Rb,Sr,Zr,Pb
7,01/17/07 03:14,1.069000E+002,-8.075000E-002,-8.411000E-001,-3.689000E+000,-2.621000E+000,1.215000E-003,-8.268000E-002,7.712000E-003,2.036000E+000,-2.260000E+000,2.527000E-001,1.994000E-003,1.049000E-002,6.348000E-002,2.400000E+000,2.811000E-003,8.027000E-003,9.789000E-002,1.144000E-002,9.593000E-003,-1.103000E-002,1.084000E-002,1.651000E-002
7,01/19/07 03:06,8.226000E+001,1.715000E-001,-4.040000E-001,-5.730000E+000,-2.317000E+000,-7.231000E-002,-5.809000E-002,-5.864000E-002,7.223000E-001,-1.604000E+000,9.377000E-002,-6.482000E-003,4.766000E-003,7.329000E-002,8.065000E-001,7.161000E-003,6.709000E-003,4.039000E-002,1.039000E-002,1.199000E-002,-1.216000E-003,1.228000E-003,3.111000E-003
7,01/19/07 03:40,1.271000E+002,4.435000E-002,-4.201000E-001,-6.241000E+000,-3.212000E+000,-4.891000E-002,-5.990000E-002,-2.846000E-002,1.075000E+000,-2.090000E+000,1.935000E-001,5.506000E-003,4.199000E-003,8.499000E-002,2.232000E+000,8.520000E-003,3.877000E-003,3.205000E-002,1.690000E-002,4.401000E-003,-3.552000E-003,8.364000E-003,5.962000E-003
7,01/21/07 02:59,1.252000E+002,-8.175000E-002,-4.820000E-001,-7.341000E+000,-4.243000E+000,-5.264000E-002,-8.395000E-002,4.051000E-003,9.525000E-001,-7.314000E-001,1.786000E-002,6.585000E-003,4.602000E-003,5.475000E-002,7.012000E-001,4.284000E-003,6.916000E-003,1.962000E-002,2.607000E-002,4.151000E-003,9.896000E-003,1.161000E-002,1.183000E-002
7,01/21/07 03:30,1.286000E+002,-1.761000E-001,-5.807000E-001,-7.240000E+000,-3.380000E+000,-8.187000E-002,-8.038000E-002,3.837000E-002,1.066000E+000,-7.074000E-001,-8.737000E-003,-8.181000E-004,7.956000E-004,6.356000E-002,8.929000E-001,9.716000E-004,5.846000E-003,1.784000E-002,3.470000E-002,9.765000E-003,9.694000E-003,1.053000E-002,2.037000E-002
7,01/23/07 05:16,2.665000E+001,-1.244000E-001,6.363000E-001,-1.085000E+000,7.629000E+000,-9.109000E-002,1.085000E-001,3.507000E-002,6.329000E-002,-6.372000E-002,-4.849000E-002,2.209000E-004,-4.094000E-003,3.689000E-002,-9.788000E-001,9.472000E-004,-1.752000E-003,-2.688000E-002,-1.156000E-002,2.407000E-003,4.840000E-003,3.749000E-003,-1.203000E-002
7,01/23/07 07:32,1.422000E+001,-8.950000E-002,1.082000E+000,-3.972000E-001,1.047000E+001,-9.636000E-002,1.020000E-001,3.286000E-002,8.942000E-002,-2.352000E-001,-5.670000E-002,3.719000E-003,-4.290000E-003,3.579000E-002,-1.019000E+000,1.566000E-003,-6.740000E-003,-3.023000E-002,-1.091000E-002,1.910000E-003,6.829000E-003,5.785000E-003,-1.305000E-002
7,01/25/07 03:02,2.746000E+000,-4.035000E-001,2.942000E-001,1.747000E-002,5.705000E+000,-2.694000E-002,8.029000E-002,1.696000E-002,-7.037000E-002,7.751000E-003,-1.873000E-002,-9.214000E-004,-3.544000E-003,1.348000E-002,-6.255000E-001,-1.037000E-003,-5.267000E-003,-2.189000E-002,1.453000E-002,-1.262000E-004,1.229000E-003,2.467000E-003,-1.108000E-002
7,01/25/07 05:42,6.045000E+000,-4.012000E-001,4.819000E-001,8.347000E-001,7.409000E+000,-4.489000E-002,5.206000E-002,2.884000E-002,1.521000E-002,-2.325000E-001,-2.200000E-002,4.661000E-004,-5.278000E-003,1.423000E-002,-4.642000E-001,-9.102000E-004,-1.916000E-003,-2.675000E-002,3.602000E-002,-3.899000E-004,1.890000E-003,1.305000E-003,-1.140000E-002
7,01/27/07 02:55,3.788000E+000,-4.867000E-001,3.694000E-001,9.849000E-002,4.770000E+000,-1.922000E-002,3.534000E-001,7.897000E-002,3.461000E-002,-1.061000E-002,-3.310000E-002,-1.781000E-003,-1.125000E-003,7.631000E-003,-6.832000E-001,-1.737000E-003,-3.991000E-003,-1.112000E-002,-1.157000E-002,-1.080000E-003,4.277000E-004,4.772000E-004,-7.604000E-003
7,01/27/07 03:15,-2.102000E+000,-2.215000E-001,4.456000E-001,4.868000E-001,5.804000E+000,-2.365000E-002,2.400000E-001,6.885000E-002,1.025000E-001,-1.539000E-001,-2.325000E-002,-9.456000E-004,-3.025000E-003,1.236000E-002,-5.185000E-001,-1.375000E-004,-7.892000E-003,-2.049000E-002,-1.270000E-002,-7.507000E-004,1.392000E-003,-1.358000E-003,-1.044000E-002
7,01/29/07 03:00,2.050000E-002,-3.648000E-001,3.355000E-001,1.166000E+000,5.402000E+000,1.022000E-002,2.364000E-001,1.918000E-002,-1.709000E-001,5.176000E-002,-2.629000E-002,-1.552000E-003,-2.128000E-003,1.542000E-003,-7.953000E-001,4.191000E-004,-4.105000E-003,6.655000E-003,-1.490000E-002,9.741000E-004,-2.203000E-004,-3.614000E-003,-4.051000E-003
7,01/29/07 03:26,-1.575000E+000,-2.859000E-001,2.765000E-001,9.379000E-001,5.117000E+000,-1.034000E-002,2.339000E-001,6.775000E-002,3.308000E-002,-5.629000E-001,6.780000E-003,-4.643000E-004,-1.544000E-003,6.389000E-003,-3.131000E-001,-1.758000E-004,-1.748000E-003,-1.329000E-002,-4.631000E-003,1.712000E-003,-8.425000E-004,-5.820000E-005,-2.657000E-003
7,01/31/07 02:59,-9.866000E+000,2.584000E-002,9.138000E-002,5.911000E-001,1.926000E+000,1.808000E-002,1.382000E-001,3.391000E-003,-3.092000E-001,-8.571000E-002,3.921000E-002,-4.557000E-004,1.356000E-003,-1.052000E-003,-2.236000E-001,-8.598000E-004,-1.923000E-003,1.532000E-003,-2.258000E-004,-1.915000E-004,-2.452000E-003,-8.675000E-004,-4.132000E-003
7,01/31/07 03:30,3.116000E+000,-2.805000E-001,8.658000E-002,9.271000E-001,2.920000E+000,5.915000E-003,1.591000E-001,2.442000E-002,-7.651000E-002,-3.774000E-001,2.943000E-002,5.960000E-004,3.334000E-005,3.215000E-003,-8.629000E-002,-6.525000E-004,-2.093000E-003,-9.474000E-003,4.357000E-003,1.162000E-003,-1.619000E-003,9.406000E-005,-2.919000E-003
7,02/02/07 02:41,-8.512000E+000,7.700000E-002,6.457000E-003,4.424000E-001,1.452000E+000,2.884000E-002,2.326000E-001,6.356000E-003,-1.212000E-001,-1.147000E-002,1.131000E-002,-6.585000E-004,1.727000E-004,-4.868000E-003,-1.967000E-001,-1.706000E-004,1.044000E-002,4.351000E-003,-6.862000E-003,-7.440000E-004,-2.463000E-003,7.988000E-004,-3.731000E-003
7,02/02/07 03:13,-4.051000E+000,-9.731000E-002,8.371000E-002,6.506000E-001,2.293000E+000,1.121000E-002,2.602000E-001,3.140000E-002,-2.075000E-002,-3.667000E-001,2.063000E-002,5.878000E-004,-1.023000E-003,1.532000E-003,-7.951000E-002,1.450000E-003,-2.589000E-003,-9.084000E-003,-1.518000E-003,1.272000E-003,-1.202000E-003,-2.399000E-003,-5.982000E-003
7,02/04/07 02:45,-6.083000E+000,-2.283000E-001,-3.639000E-002,1.426000E+000,3.304000E+000,2.823000E-002,1.117000E-001,7.867000E-002,-6.865000E-002,-2.141000E-001,8.223000E-002,1.044000E-003,-1.179000E-003,-1.215000E-003,9.503000E-003,-1.341000E-003,-3.183000E-003,-1.824000E-003,-1.034000E-002,7.535000E-004,-4.924000E-003,2.988000E-003,-1.487000E-003
7,02/04/07 03:16,-1.950000E+000,-1.416000E-001,2.097000E-002,1.159000E+000,2.968000E+000,1.787000E-002,1.518000E-001,7.813000E-002,1.687000E-002,-5.580000E-001,5.493000E-002,6.165000E-004,-1.748000E-003,2.990000E-004,-5.740000E-002,-1.830000E-003,-5.540000E-003,-5.840000E-003,-7.495000E-003,2.194000E-003,-4.554000E-003,8.719000E-004,-6.737000E-003
7,02/06/07 02:47,-6.074000E+000,-8.846000E-003,-8.641000E-002,3.076000E-001,-2.181000E-001,1.488000E-002,1.880000E-002,-4.041000E-002,-7.824000E-002,1.330000E-001,2.908000E-002,-2.949000E-004,-1.560000E-003,-7.401000E-003,-1.518000E-001,-7.044000E-004,-1.289000E-003,6.095000E-003,2.698000E-003,8.837000E-004,-2.847000E-003,-9.198000E-004,-1.051000E-003
7,02/06/07 03:20,-2.822000E+000,4.471000E-002,-2.642000E-002,2.048000E-001,3.328000E-001,4.512000E-003,4.639000E-002,2.167000E-002,-2.549000E-002,-5.775000E-002,1.692000E-002,-2.187000E-005,-1.185000E-004,-2.159000E-003,-1.696000E-002,-8.113000E-004,6.993000E-004,-1.941000E-003,-5.453000E-004,1.198000E-003,-1.072000E-003,8.033000E-005,7.979000E-004
7,02/08/07 02:47,-7.573000E+000,3.537000E-002,-1.012000E-001,3.229000E-001,1.523000E-001,2.168000E-002,1.943000E-001,7.755000E-002,-3.630000E-002,5.865000E-002,2.965000E-002,-8.339000E-004,-5.857000E-004,-5.558000E-003,-2.108000E-001,-1.612000E-003,-4.322000E-003,1.497000E-003,-1.102000E-002,-7.128000E-004,-1.556000E-003,8.936000E-004,-5.134000E-003
7,02/08/07 03:14,-1.305000E+000,2.837000E-001,2.530000E-002,2.534000E-001,5.753000E-001,8.461000E-003,1.666000E-001,8.242000E-002,5.518000E-003,-1.800000E-001,9.597000E-003,6.108000E-004,-5.322000E-005,-1.677000E-003,-6.024000E-002,7.407000E-005,-1.471000E-003,-6.166000E-003,-6.370000E-003,6.039000E-004,-1.050000E-003,1.837000E-005,-6.338000E-003
7,02/10/07 02:43,3.782000E+000,-7.359000E-002,-1.923000E-001,5.405000E-002,-5.872000E-001,2.810000E-002,-1.038000E-002,3.254000E-002,8.441000E-003,2.385000E-001,2.211000E-002,6.442000E-005,4.739000E-004,-7.103000E-003,3.676000E-002,-1.508000E-003,-1.251000E-003,5.092000E-003,-4.637000E-003,-3.656000E-004,-2.161000E-003,6.969000E-004,-8.313000E-004
7,02/10/07 03:08,-6.403000E+000,3.594000E-002,-1.185000E-001,-2.264000E-002,-1.253000E-001,1.991000E-002,-2.625000E-002,5.863000E-002,8.696000E-002,1.914000E-002,1.082000E-002,1.127000E-003,-3.478000E-004,-3.853000E-003,1.180000E-001,-1.299000E-003,-2.153000E-003,-6.115000E-003,-3.523000E-003,-6.786000E-005,-1.224000E-003,-3.706000E-004,-2.282000E-003
7,02/12/07 02:42,1.008000E+000,-2.201000E-001,-1.686000E-001,2.071000E-001,-3.381000E-001,1.859000E-002,-2.741000E-003,-2.266000E-002,-5.740000E-002,2.926000E-001,2.218000E-002,5.618000E-004,-4.812000E-004,-4.352000E-003,-1.157000E-001,7.580000E-004,3.661000E-004,1.414000E-002,2.118000E-002,-1.184000E-004,-9.630000E-004,2.501000E-004,-2.127000E-003
7,02/12/07 03:09,-5.877000E+000,4.807000E-002,-6.976000E-002,4.791000E-002,-1.396000E-001,4.711000E-003,-9.820000E-003,-2.926000E-002,-3.024000E-002,7.289000E-002,7.594000E-003,3.323000E-004,-7.278000E-005,-2.776000E-003,-5.457000E-002,-7.906000E-004,-4.934000E-003,5.157000E-003,1.434000E-002,3.223000E-004,-5.309000E-004,1.332000E-003,-9.223000E-004
7,02/14/07 02:34,-4.285000E+000,7.029000E-004,-1.028000E-001,-2.422000E-002,-6.881000E-001,2.343000E-002,1.783000E-002,-2.037000E-002,-1.930000E-001,2.182000E-001,2.222000E-002,2.219000E-003,3.757000E-004,-3.018000E-003,2.470000E-002,-3.240000E-004,-1.814000E-003,7.184000E-003,2.600000E-003,-1.327000E-003,-1.044000E-004,1.117000E-002,-2.413000E-003
7,02/14/07 03:01,-1.730000E+000,6.381000E-002,-5.772000E-002,9.075000E-002,8.780000E-002,3.989000E-003,3.166000E-002,9.238000E-004,-3.919000E-002,-3.773000E-002,7.860000E-003,8.313000E-004,-7.287000E-004,1.312000E-005,4.089000E-002,-3.352000E-004,-4.714000E-003,1.356000E-002,-7.447000E-004,1.236000E-005,6.824000E-004,1.113000E-003,-5.533000E-003
7,02/16/07 02:20,-2.690000E+000,-2.210000E-001,-5.911000E-002,1.264000E-001,7.069000E-001,7.268000E-003,1.175000E-001,2.736000E-002,-1.022000E-001,-2.868000E-002,2.528000E-002,-1.571000E-003,-4.692000E-004,2.175000E-003,-6.595000E-002,-2.210000E-003,-1.099000E-003,3.088000E-003,-8.551000E-003,-2.039000E-003,-1.295000E-003,1.713000E-003,-1.546000E-003
7,02/16/07 02:51,-2.067000E+000,-2.212000E-001,4.035000E-002,3.591000E-001,1.609000E+000,1.403000E-003,5.930000E-002,4.423000E-002,-6.475000E-003,-1.720000E-001,1.750000E-002,-9.546000E-005,-1.343000E-003,7.479000E-004,-3.316000E-002,-9.921000E-004,-1.480000E-003,-3.901000E-003,-4.254000E-003,-1.067000E-005,-2.210000E-003,1.529000E-003,-1.342000E-004
7,02/18/07 02:08,-1.455000E+001,-7.507000E-001,-3.707000E-001,9.295000E-002,4.245000E-001,2.611000E-002,2.341000E-002,5.327000E-002,-4.188000E-002,1.558000E-001,1.151000E-002,3.456000E-005,2.783000E-006,-7.421000E-003,-2.038000E-001,1.836000E-004,-4.435000E-003,1.018000E-002,-1.041000E-002,-2.553000E-003,-1.238000E-003,6.406000E-004,1.779000E-003
7,02/18/07 02:34,-1.292000E+001,-2.904000E-001,-1.914000E-001,1.933000E-001,1.190000E+000,1.357000E-002,2.603000E-002,3.096000E-002,-4.505000E-002,-1.622000E-002,1.244000E-002,3.667000E-004,-1.367000E-003,-2.812000E-003,-1.581000E-001,-8.758000E-005,-6.567000E-003,9.121000E-003,-2.570000E-003,-1.890000E-003,-2.100000E-003,6.412000E-004,-1.215000E-003
7,02/20/07 02:12,-1.301000E+001,-3.031000E-001,-1.573000E-001,3.328000E-001,6.920000E-001,5.580000E-003,7.947000E-002,8.929000E-002,-6.738000E-002,6.272000E-002,2.561000E-002,-6.120000E-004,-5.211000E-004,-3.521000E-003,-2.721000E-001,-1.738000E-003,-5.717000E-004,5.126000E-003,-7.379000E-003,-6.182000E-004,-3.127000E-003,8.659000E-004,-2.881000E-003
7,02/20/07 02:37,-4.232000E+000,-2.207000E-001,-2.388000E-002,4.488000E-001,1.458000E+000,-2.526000E-003,7.181000E-002,1.295000E-001,-2.660000E-002,-9.560000E-002,1.075000E-002,-5.663000E-004,-1.933000E-003,-2.228000E-004,-4.505000E-002,-2.545000E-003,6.843000E-003,-1.725000E-003,-8.240000E-003,-6.803000E-004,-1.601000E-003,-2.084000E-003,2.572000E-003
7,02/22/07 02:11,-3.724000E+000,-1.553000E-001,-5.238000E-002,3.292000E-001,9.367000E-001,-4.242000E-003,9.758000E-003,1.155000E-001,3.035000E-002,-9.005000E-002,1.111000E-002,-8.425000E-004,-5.354000E-004,6.264000E-004,-2.682000E-001,-2.565000E-003,-2.117000E-003,5.269000E-003,-2.510000E-003,9.033000E-004,-2.160000E-003,-5.356000E-004,-2.411000E-003
7,02/22/07 02:35,-7.659000E-001,4.780000E-002,2.184000E-002,3.130000E-001,1.349000E+000,-6.245000E-003,2.165000E-002,5.441000E-002,1.601000E-002,-1.859000E-001,2.205000E-003,-4.989000E-005,-9.798000E-004,6.746000E-004,-9.492000E-002,-1.829000E-003,-2.421000E-003,-5.632000E-003,9.171000E-004,7.231000E-004,-1.024000E-003,3.642000E-004,8.329000E-004
7,02/24/07 02:17,-3.856000E+000,-1.840000E-001,9.506000E-002,5.289000E-001,7.752000E-001,-1.448000E-002,-2.291000E-002,3.044000E-002,4.782000E-002,-2.210000E-001,1.137000E-002,3.653000E-004,-1.155000E-004,-8.855000E-004,-9.713000E-002,-2.258000E-003,-2.270000E-004,2.205000E-002,-1.165000E-003,-1.896000E-004,-8.147000E-004,-1.046000E-003,1.469000E-003
7,02/24/07 02:38,-6.514000E+000,4.262000E-002,2.420000E-001,4.988000E-001,1.100000E+000,-1.971000E-002,8.753000E-003,2.605000E-002,9.974000E-002,-3.978000E-001,3.907000E-003,9.215000E-004,-6.775000E-004,-1.700000E-003,-5.581000E-002,-1.412000E-003,-1.193000E-003,-5.104000E-003,-7.044000E-004,4.423000E-004,-2.404000E-003,-5.638000E-004,-3.675000E-004
7,02/26/07 00:17,-1.843000E+001,-3.280000E-001,2.694000E-001,5.084000E-001,-1.732000E-001,-4.300000E-003,2.056000E-002,3.764000E-002,1.248000E-004,8.953000E-002,-7.146000E-004,1.520000E-003,-3.770000E-004,-7.086000E-003,-2.586000E-001,-1.314000E-003,-4.452000E-003,-1.649000E-003,-2.038000E-003,3.058000E-004,4.152000E-004,-9.574000E-004,2.639000E-002
7,02/26/07 00:46,-9.380000E+000,-1.366000E-001,2.997000E-001,6.017000E-001,5.500000E-001,-2.062000E-002,3.473000E-002,5.473000E-002,1.575000E-001,-7.486000E-002,-5.438000E-003,6.906000E-004,-4.325000E-004,-4.502000E-003,-1.688000E-001,-8.750000E-004,-6.426000E-003,-1.198000E-002,-3.165000E-003,-3.703000E-004,2.603000E-003,-3.753000E-003,-3.991000E-003
7,02/28/07 00:09,-1.105000E+001,-2.464000E-001,3.077000E-001,2.827000E-001,-6.352000E-001,-1.081000E-002,2.347000E-001,5.416000E-002,3.212000E-003,5.914000E-001,-8.676000E-004,2.619000E-004,-6.961000E-004,-6.844000E-003,-3.141000E-001,-2.230000E-003,-4.375000E-003,-5.545000E-003,-1.420000E-002,-9.699000E-004,2.431000E-003,-6.790000E-004,-9.663000E-003
7,02/28/07 00:39,-1.770000E+001,-2.879000E-001,4.395000E-001,2.799000E-001,-8.733000E-002,-3.035000E-002,1.379000E-001,5.034000E-002,3.428000E-002,1.869000E-001,-2.302000E-002,1.711000E-003,-2.213000E-003,-7.605000E-003,-2.768000E-001,-2.535000E-004,-6.020000E-003,-1.937000E-002,-1.209000E-002,-1.637000E-003,5.042000E-003,-2.261000E-003,-1.115000E-002
7,03/02/07 00:06,-1.261000E+001,-2.658000E-001,2.392000E-001,1.627000E-001,1.594000E-001,-2.920000E-003,1.766000E-001,1.800000E-002,-1.121000E-001,3.572000E-001,-1.019000E-002,8.533000E-004,-2.245000E-004,-5.808000E-003,-2.667000E-001,-1.004000E-003,-1.550000E-003,2.648000E-003,-5.225000E-003,-1.407000E-003,1.684000E-003,-1.346000E-003,7.152000E-004
7,03/02/07 00:30,-1.260000E+001,-2.211000E-001,2.398000E-001,2.440000E-001,9.476000E-001,-8.728000E-003,2.030000E-001,3.538000E-002,-8.661000E-003,2.440000E-002,-1.436000E-002,1.034000E-003,-2.027000E-003,-4.300000E-003,-1.886000E-001,-1.059000E-003,-3.884000E-003,-7.662000E-003,-3.848000E-003,-1.111000E-003,8.922000E-004,1.912000E-003,-1.149000E-003
7,03/04/07 00:26,-1.604000E+001,-1.303000E-001,4.136000E-001,1.019000E-001,2.152000E+000,3.257000E-002,2.088000E-001,1.514000E-002,-1.399000E-001,1.888000E-001,-3.155000E-002,-9.705000E-004,1.806000E-004,1.789000E-003,-6.751000E-001,-1.188000E-003,-1.384000E-003,-7.595000E-003,-2.593000E-003,1.372000E-003,2.576000E-003,-2.678000E-003,-6.692000E-003
7,03/04/07 00:54,-2.776000E+000,-3.007000E-001,4.359000E-001,5.333000E-001,3.155000E+000,-5.326000E-003,1.073000E-001,1.183000E-002,-1.015000E-001,-2.047000E-002,-1.641000E-002,6.388000E-004,-1.524000E-003,3.666000E-003,-4.778000E-001,1.355000E-003,2.549000E-003,-1.503000E-002,-1.719000E-003,1.407000E-003,3.450000E-003,-8.342000E-004,-7.543000E-003
7,03/06/07 00:33,2.139000E-001,-4.787000E-001,4.492000E-001,2.319000E+000,7.269000E+000,3.093000E-002,4.592000E-002,1.503000E-002,-3.293000E-001,-9.959000E-001,1.121000E-001,-8.512000E-004,1.156000E-003,2.016000E-002,-1.152000E-001,1.114000E-003,1.616000E-002,-1.384000E-002,1.529000E-002,-2.535000E-004,-4.186000E-003,1.371000E-003,3.537000E-003
7,03/06/07 01:01,-9.143000E+000,-1.682000E-001,4.779000E-001,2.926000E+000,8.533000E+000,2.294000E-002,5.778000E-002,7.987000E-003,-1.859000E-001,-1.085000E+000,1.190000E-001,6.716000E-004,-8.798000E-004,2.296000E-002,1.212000E-001,1.423000E-003,-5.425000E-004,-2.439000E-002,2.069000E-002,6.929000E-003,-3.330000E-003,6.495000E-004,-5.282000E-003
7,03/08/07 00:13,-7.148000E+000,-2.754000E-001,2.009000E-001,9.042000E-001,3.113000E+000,3.699000E-002,1.670000E-001,8.207000E-002,-9.985000E-002,-8.812000E-002,2.800000E-002,-7.767000E-004,7.550000E-004,2.235000E-003,-5.090000E-001,-5.601000E-004,-4.230000E-003,-4.254000E-003,-8.466000E-003,-1.160000E-003,-1.657000E-003,5.416000E-004,-2.692000E-003
7,03/08/07 00:42,8.916000E+000,-3.823000E-001,2.502000E-001,1.099000E+000,3.964000E+000,2.340000E-002,6.297000E-002,9.995000E-002,-6.786000E-002,-3.033000E-001,1.787000E-002,-2.731000E-004,3.351000E-004,5.318000E-003,-1.443000E-001,-1.417000E-003,2.242000E-002,-9.901000E-003,-4.629000E-003,8.733000E-004,-1.747000E-003,-6.402000E-004,3.813000E-003
7,03/10/07 00:11,-1.045000E+001,-4.160000E-001,-3.292000E-002,5.268000E-001,2.077000E+000,2.059000E-002,6.643000E-002,4.613000E-002,-1.415000E-001,1.406000E-002,1.330000E-002,-3.167000E-004,-4.553000E-004,-2.342000E-004,-5.263000E-001,2.565000E-004,2.767000E-004,4.260000E-003,-9.672000E-003,-9.720000E-004,-5.332000E-004,3.137000E-003,-3.721000E-003
7,03/10/07 00:43,-6.822000E+000,-4.159000E-001,1.354000E-001,9.404000E-001,3.510000E+000,1.236000E-002,6.304000E-002,1.105000E-001,-4.602000E-002,-1.471000E-001,6.374000E-003,-1.915000E-003,-9.506000E-005,4.941000E-003,-2.344000E-001,-1.223000E-003,-4.499000E-003,-4.998000E-003,-5.077000E-003,1.921000E-003,-6.412000E-004,-8.963000E-004,-3.122000E-003
7,03/12/07 00:18,-1.001000E+001,-4.391000E-001,8.241000E-002,5.906000E-001,1.927000E+000,1.377000E-002,5.064000E-002,5.172000E-002,-7.213000E-002,-4.647000E-002,1.170000E-002,-1.812000E-003,-5.576000E-004,-1.317000E-003,-3.921000E-001,1.836000E-004,9.794000E-003,-6.519000E-003,-1.025000E-003,1.496000E-003,-9.922000E-005,-4.530000E-004,5.675000E-003
7,03/12/07 00:44,-3.323000E+000,-4.281000E-001,1.773000E-001,8.890000E-001,2.938000E+000,1.368000E-002,2.815000E-002,4.240000E-002,-4.688000E-002,-1.971000E-001,1.686000E-002,9.007000E-004,-1.257000E-003,2.244000E-003,-8.518000E-002,-8.512000E-004,1.887000E-003,-1.066000E-002,3.978000E-003,6.819000E-004,-1.003000E-003,-6.744000E-004,-1.096000E-003
7,03/14/07 00:44,-3.015000E+000,-3.520000E-001,2.301000E-001,5.517000E-001,1.383000E+000,-2.846000E-002,6.651000E-002,6.233000E-002,-2.407000E-002,1.726000E-002,-4.251000E-003,9.615000E-004,-8.701000E-004,-2.551000E-003,-2.853000E-001,-1.572000E-003,-2.293000E-003,-7.892000E-003,-2.409000E-003,-1.261000E-003,-1.877000E-003,-2.694000E-003,-2.248000E-003
7,03/16/07 00:10,6.861000E-001,-4.223000E-001,-3.300000E-002,9.996000E-002,-4.482000E-001,7.824000E-003,-5.164000E-002,4.370000E-002,2.996000E-001,3.864000E-001,-3.126000E-003,-1.939000E-003,3.940000E-004,-4.461000E-003,-2.405000E-001,-5.363000E-004,1.380000E-004,1.291000E-002,-6.986000E-003,-6.371000E-004,-1.206000E-003,-1.841000E-004,2.816000E-003
7,03/16/07 00:42,1.042000E-001,-5.591000E-001,5.345000E-002,6.895000E-002,-4.098000E-002,-2.316000E-003,-4.912000E-002,2.648000E-002,2.759000E-001,1.103000E-001,-1.778000E-002,-1.189000E-003,-3.212000E-004,-3.420000E-003,-1.710000E-001,-9.075000E-004,-5.651000E-004,9.528000E-003,-2.018000E-003,1.032000E-003,-1.921000E-003,-1.743000E-003,5.468000E-003
7,03/18/07 00:15,-6.671000E+000,-3.769000E-001,-6.927000E-002,1.166000E-001,-5.531000E-002,2.315000E-003,-3.255000E-003,6.037000E-002,3.029000E-002,4.143000E-001,-8.310000E-003,-2.570000E-004,-4.402000E-004,-4.801000E-003,-1.556000E-001,-1.020000E-003,-1.281000E-003,1.336000E-003,-7.882000E-003,1.435000E-003,3.361000E-004,-1.712000E-003,2.534000E-003
7,03/18/07 00:52,-5.082000E+000,-1.720000E-001,8.605000E-002,1.939000E-001,3.878000E-001,-6.512000E-003,2.400000E-002,4.457000E-002,1.520000E-002,3.001000E-002,-7.933000E-003,4.086000E-004,1.051000E-004,-3.343000E-003,-9.042000E-002,-6.565000E-004,-5.062000E-003,1.080000E-003,-3.720000E-003,-1.070000E-003,-1.620000E-003,-1.232000E-003,-2.848000E-003
7,03/20/07 00:26,-1.407000E+001,-5.259000E-001,5.259000E-002,6.691000E-001,2.014000E+000,-6.406000E-003,6.652000E-002,-4.610000E-004,-1.132000E-001,9.058000E-002,-1.333000E-002,-1.285000E-003,-9.337000E-004,-6.343000E-004,-4.247000E-001,3.447000E-004,-4.267000E-003,-6.602000E-003,1.213000E-002,-1.025000E-003,-3.574000E-003,1.578000E-003,-1.211000E-003
7,03/20/07 00:53,-9.562000E+000,-2.130000E-001,1.656000E-001,6.676000E-001,2.503000E+000,3.071000E-003,9.046000E-002,1.624000E-002,-8.551000E-002,-4.315000E-002,-5.944000E-003,6.436000E-004,-1.278000E-003,1.853000E-003,-5.236000E-002,-2.047000E-003,-2.007000E-003,-9.191000E-003,2.996000E-002,-1.072000E-003,-1.176000E-003,-2.845000E-003,-1.406000E-003
